Ip-Mac,Start Date,Start Time,End Date,End Time,MB Consumption
100.71.143.41,16 Sep 22,12:35:36,16 Sep 22,13:07:00,1109.56
100.71.72.57,16 Sep 22,13:09:53,16 Sep 22,13:32:59,1111.08
100.71.203.87,16 Sep 22,13:47:43,16 Sep 22,14:37:00,317.53
100.71.16.173,16 Sep 22,15:13:10,16 Sep 22,15:31:59,18.77
100.71.111.175,16 Sep 22,15:52:24,16 Sep 22,16:12:00,33.48
100.71.212.236,16 Sep 22,16:22:03,16 Sep 22,16:31:00,2.1
100.71.73.130,16 Sep 22,16:41:30,16 Sep 22,17:05:00,412.67
100.71.136.116,16 Sep 22,17:07:53,16 Sep 22,17:16:59,24.4
100.71.236.6,16 Sep 22,17:19:07,16 Sep 22,17:25:59,72.25
100.71.158.134,16 Sep 22,17:28:14,16 Sep 22,17:32:00,30.14
100.71.127.4,16 Sep 22,17:35:03,16 Sep 22,17:45:00,286.8
100.71.18.18,16 Sep 22,18:04:59,16 Sep 22,18:06:00,0.53
100.71.162.105,16 Sep 22,18:16:17,16 Sep 22,19:47:00,2619.43
100.71.3.203,16 Sep 22,19:47:47,17 Sep 22,02:45:00,10679.05
100.71.83.56,17 Sep 22,02:46:24,17 Sep 22,14:45:59,14116.5
100.71.17.249,17 Sep 22,14:46:33,18 Sep 22,02:45:00,19487.15
100.71.11.205,18 Sep 22,02:46:23,18 Sep 22,14:45:59,20762.22
100.71.49.191,18 Sep 22,14:46:34,19 Sep 22,02:45:00,22267.73
100.71.11.56,19 Sep 22,02:46:26,19 Sep 22,14:45:59,15016.25
100.71.34.169,19 Sep 22,14:46:34,20 Sep 22,02:45:00,18196.38
100.71.105.12,20 Sep 22,02:46:24,20 Sep 22,14:45:59,10681.4
100.71.73.93,20 Sep 22,14:46:37,21 Sep 22,02:45:00,17481.38
100.71.100.197,21 Sep 22,02:46:23,21 Sep 22,14:45:59,12771.23
100.71.249.228,21 Sep 22,14:46:34,22 Sep 22,02:45:00,26536.73
100.71.76.9,22 Sep 22,02:46:27,22 Sep 22,14:45:59,21258.69
100.71.120.11,22 Sep 22,14:46:38,23 Sep 22,02:45:00,22110.69
100.71.69.141,23 Sep 22,02:46:24,23 Sep 22,10:37:59,7500.8
100.71.129.80,23 Sep 22,10:44:56,23 Sep 22,22:44:00,34344.38
100.71.120.224,23 Sep 22,22:45:03,24 Sep 22,01:49:00,1389.47
100.71.236.60,24 Sep 22,01:49:51,24 Sep 22,02:45:00,93.72
100.71.246.141,24 Sep 22,02:46:24,24 Sep 22,14:45:59,13231.01
100.71.142.166,24 Sep 22,14:46:35,25 Sep 22,02:45:00,25886.2
100.71.135.59,25 Sep 22,02:46:24,25 Sep 22,10:34:00,5324.97
100.71.150.135,25 Sep 22,10:34:54,25 Sep 22,11:50:00,3345.65
100.71.138.40,25 Sep 22,11:50:40,25 Sep 22,23:50:00,25896.96
100.71.72.12,25 Sep 22,23:50:48,26 Sep 22,02:45:00,1024.62
100.71.1.246,26 Sep 22,02:46:26,26 Sep 22,14:45:59,15916.52
100.71.179.79,26 Sep 22,14:46:34,26 Sep 22,21:17:59,16663.65
100.71.127.245,26 Sep 22,21:57:47,27 Sep 22,02:45:00,3915.73
100.71.166.134,27 Sep 22,02:46:23,27 Sep 22,08:24:00,1490.35
100.71.110.255,27 Sep 22,08:24:19,27 Sep 22,20:24:00,18208.83
100.71.201.211,27 Sep 22,20:24:25,27 Sep 22,20:25:59,68.95
100.71.35.82,27 Sep 22,20:26:37,27 Sep 22,22:34:59,2185.56
100.71.106.246,27 Sep 22,22:35:49,27 Sep 22,22:36:00,8.24
100.71.244.82,27 Sep 22,22:36:24,28 Sep 22,02:45:00,4152.32
100.71.125.166,28 Sep 22,02:46:22,28 Sep 22,07:39:00,705.81
100.71.99.25,28 Sep 22,07:45:30,28 Sep 22,18:20:59,17271.01
100.71.12.6,28 Sep 22,18:21:45,29 Sep 22,02:45:00,13224.84
100.71.127.167,29 Sep 22,02:46:23,29 Sep 22,14:45:59,11448.04
100.71.3.172,29 Sep 22,14:46:35,30 Sep 22,02:45:00,22741.75
100.71.249.216,30 Sep 22,02:46:23,30 Sep 22,14:45:59,21080.35
100.71.146.128,30 Sep 22,14:46:34,30 Sep 22,22:10:59,18058.42
100.71.66.82,30 Sep 22,22:11:07,30 Sep 22,22:32:59,1342.34
100.71.192.172,30 Sep 22,22:33:42,30 Sep 22,22:34:59,16.3
100.71.173.248,30 Sep 22,22:35:45,30 Sep 22,22:36:00,0.37
100.71.95.183,30 Sep 22,22:36:41,30 Sep 22,22:55:00,429.64
100.71.81.122,30 Sep 22,22:55:16,01 Oct 22,02:45:00,5038.08
100.71.116.10,01 Oct 22,02:46:26,01 Oct 22,14:45:59,15235.79
100.71.163.32,01 Oct 22,14:46:34,01 Oct 22,20:25:59,13137.15
100.71.108.130,01 Oct 22,20:27:08,02 Oct 22,02:45:00,15989.74
100.71.131.189,02 Oct 22,02:46:22,02 Oct 22,07:37:00,1330.27
100.71.61.217,02 Oct 22,07:37:51,02 Oct 22,09:54:59,3369.72
100.71.178.153,02 Oct 22,09:56:30,02 Oct 22,13:24:59,6919.29
100.71.142.73,02 Oct 22,13:26:27,02 Oct 22,15:15:59,3403.49
100.71.0.4,02 Oct 22,15:16:45,03 Oct 22,02:45:00,20909.74
100.71.127.107,03 Oct 22,02:46:23,03 Oct 22,08:06:59,1984.65
100.71.14.156,03 Oct 22,08:07:33,03 Oct 22,20:06:59,25514
100.71.65.96,03 Oct 22,20:07:41,04 Oct 22,02:45:00,16273.22
100.71.71.123,04 Oct 22,02:46:27,04 Oct 22,07:13:59,1310.81
100.71.148.192,04 Oct 22,07:15:05,04 Oct 22,07:40:59,439.36
100.71.100.179,04 Oct 22,07:42:04,04 Oct 22,13:29:59,7652.19
100.71.48.137,04 Oct 22,13:30:37,04 Oct 22,13:36:00,45.99
100.71.47.221,04 Oct 22,13:36:37,04 Oct 22,13:37:59,48.51
100.71.22.236,04 Oct 22,13:38:26,04 Oct 22,13:37:59,5.36
100.71.155.29,04 Oct 22,13:39:01,05 Oct 22,01:39:00,25579.88
100.71.22.30,05 Oct 22,01:39:08,05 Oct 22,02:45:00,2867.82
100.71.140.223,05 Oct 22,02:46:22,05 Oct 22,09:17:59,4241
100.71.153.22,05 Oct 22,09:19:08,05 Oct 22,14:58:00,10017.46
100.71.3.168,05 Oct 22,14:58:40,05 Oct 22,16:58:00,5648.76
100.71.201.203,05 Oct 22,16:58:27,05 Oct 22,18:10:59,1132.49
100.71.244.146,05 Oct 22,18:11:34,05 Oct 22,18:12:59,144.82
100.71.236.38,05 Oct 22,18:13:11,05 Oct 22,18:31:59,646.06
100.71.31.28,05 Oct 22,18:32:14,05 Oct 22,18:33:00,1.28
100.71.9.57,05 Oct 22,18:33:09,05 Oct 22,18:49:00,153.51
100.71.105.33,05 Oct 22,18:49:15,05 Oct 22,18:49:00,6.28
100.71.94.101,05 Oct 22,18:50:29,06 Oct 22,02:45:00,6719.44
100.71.13.45,06 Oct 22,02:46:23,06 Oct 22,08:21:00,1023.18
100.71.144.65,06 Oct 22,08:21:08,06 Oct 22,08:22:59,17.16
100.71.56.117,06 Oct 22,08:23:32,06 Oct 22,08:24:00,9.43
100.71.43.174,06 Oct 22,08:24:23,06 Oct 22,20:24:00,17650.44
100.71.221.19,06 Oct 22,20:24:31,07 Oct 22,02:45:00,10569.86
100.71.221.100,07 Oct 22,02:46:24,07 Oct 22,14:45:59,9740.67
100.71.99.116,07 Oct 22,14:46:34,07 Oct 22,16:42:59,2664.41
100.71.181.252,07 Oct 22,16:45:43,07 Oct 22,16:53:59,61.69
100.71.203.172,07 Oct 22,16:55:24,08 Oct 22,02:45:00,10815.66
100.71.63.11,08 Oct 22,02:46:23,08 Oct 22,14:45:59,9235.68
100.71.54.83,08 Oct 22,14:46:34,09 Oct 22,02:45:00,31408.92
100.71.171.98,09 Oct 22,02:46:22,09 Oct 22,10:49:00,8361.24
100.71.82.216,09 Oct 22,10:54:53,09 Oct 22,14:32:00,8203.85
100.71.246.24,09 Oct 22,14:33:07,10 Oct 22,02:32:59,19141.76
100.71.6.22,10 Oct 22,02:33:15,10 Oct 22,02:45:00,47.02
100.71.189.153,10 Oct 22,02:46:23,10 Oct 22,11:54:59,7911.16
100.71.17.153,10 Oct 22,11:57:02,10 Oct 22,23:56:59,23267.29
100.71.215.33,10 Oct 22,23:57:09,11 Oct 22,02:45:00,106
100.71.102.224,11 Oct 22,02:46:26,11 Oct 22,14:45:59,18054.08
100.71.109.112,11 Oct 22,14:46:34,12 Oct 22,02:45:00,14503.47
100.71.252.90,12 Oct 22,02:46:23,12 Oct 22,09:07:59,1965.57
100.71.233.80,12 Oct 22,09:09:07,12 Oct 22,09:22:00,29.93
100.71.100.8,12 Oct 22,09:22:52,12 Oct 22,21:22:00,12882.37
100.71.171.243,12 Oct 22,21:22:59,12 Oct 22,22:50:59,3534.36
100.71.81.242,12 Oct 22,22:51:54,13 Oct 22,02:45:00,3265.98
100.71.185.194,13 Oct 22,02:46:23,13 Oct 22,14:45:59,10974.88
100.71.242.100,13 Oct 22,14:46:34,14 Oct 22,02:45:00,26289.48
100.71.59.87,14 Oct 22,02:46:26,14 Oct 22,14:45:59,8373.6
100.71.249.243,14 Oct 22,14:46:34,14 Oct 22,18:25:00,2725.87
100.71.12.138,14 Oct 22,18:25:55,14 Oct 22,19:31:00,1436.77
100.71.22.250,14 Oct 22,19:32:04,14 Oct 22,19:34:59,100.69
100.71.100.190,14 Oct 22,19:35:19,15 Oct 22,02:45:00,11642.83
100.71.83.199,15 Oct 22,02:46:23,15 Oct 22,14:45:59,10482.62
100.71.39.112,15 Oct 22,14:46:30,15 Oct 22,16:39:59,952.34
100.71.60.121,15 Oct 22,16:40:53,15 Oct 22,18:14:00,4514.67
100.71.193.146,15 Oct 22,18:14:53,16 Oct 22,02:45:00,12045.14
100.71.205.89,16 Oct 22,02:46:26,16 Oct 22,14:45:59,15429.65
100.71.233.223,16 Oct 22,14:46:34,16 Oct 22,20:00:59,10745.07
100.71.107.209,16 Oct 22,20:01:18,16 Oct 22,21:12:59,2001.74
100.71.177.245,16 Oct 22,21:13:09,16 Oct 22,21:12:59,13.21
100.71.44.150,16 Oct 22,21:13:57,16 Oct 22,22:10:59,963.12
100.71.93.50,16 Oct 22,22:11:21,16 Oct 22,22:13:00,5.57
100.71.86.177,16 Oct 22,22:13:08,16 Oct 22,22:34:00,423.31
100.71.56.148,16 Oct 22,22:34:35,17 Oct 22,02:45:00,1771.46
100.71.237.203,17 Oct 22,02:46:23,17 Oct 22,08:19:59,2148.38
100.71.134.184,17 Oct 22,08:21:51,17 Oct 22,08:56:00,799.42
100.71.191.255,17 Oct 22,08:56:39,17 Oct 22,08:58:00,73.98
100.71.24.164,17 Oct 22,08:59:05,17 Oct 22,09:01:59,162.78
100.71.44.115,17 Oct 22,09:02:50,17 Oct 22,09:04:00,114.97
100.71.128.48,17 Oct 22,09:04:40,17 Oct 22,09:04:00,9.44
100.71.13.176,17 Oct 22,09:05:07,17 Oct 22,09:15:00,454.73
100.71.130.43,17 Oct 22,09:15:45,17 Oct 22,09:19:00,112.06
100.71.218.226,17 Oct 22,09:19:08,17 Oct 22,09:28:00,257.95
100.71.146.248,17 Oct 22,09:28:40,17 Oct 22,09:30:00,68.06
100.71.151.245,17 Oct 22,09:30:40,17 Oct 22,12:15:59,2423.05
100.71.252.145,17 Oct 22,12:16:53,17 Oct 22,15:57:00,3805.35
100.71.0.242,17 Oct 22,15:57:54,17 Oct 22,15:57:59,0.63
100.71.73.19,17 Oct 22,15:58:39,17 Oct 22,19:15:59,3405.27
100.71.201.5,17 Oct 22,19:16:35,17 Oct 22,21:59:00,8531.27
100.71.148.133,17 Oct 22,21:59:49,17 Oct 22,22:29:59,1851.06
100.71.122.203,17 Oct 22,22:31:04,18 Oct 22,02:45:00,3278.89
100.71.143.84,18 Oct 22,02:46:23,18 Oct 22,03:46:00,140.77
100.71.184.208,18 Oct 22,03:46:56,18 Oct 22,07:31:59,2370.95
100.71.231.218,18 Oct 22,07:32:27,18 Oct 22,19:31:59,15688.45
100.71.119.131,18 Oct 22,19:32:37,19 Oct 22,02:45:00,8616.07
100.71.90.124,19 Oct 22,02:46:23,19 Oct 22,09:12:59,2792.51
100.71.43.238,19 Oct 22,09:18:12,19 Oct 22,21:17:59,23797.43
100.71.194.48,19 Oct 22,21:19:18,20 Oct 22,02:45:00,17721.25
100.71.86.44,20 Oct 22,02:46:27,20 Oct 22,14:45:59,14100.58
100.71.208.204,20 Oct 22,14:46:34,20 Oct 22,16:13:00,933.93
100.71.108.2,20 Oct 22,16:15:08,20 Oct 22,18:52:59,8039.81
100.71.115.252,20 Oct 22,18:54:24,21 Oct 22,02:45:00,17594.31
100.71.45.39,21 Oct 22,02:46:27,21 Oct 22,14:45:59,11671.69
100.71.252.7,21 Oct 22,14:46:38,22 Oct 22,02:45:00,13229.1
100.71.120.78,22 Oct 22,02:46:24,22 Oct 22,14:45:59,12864.74
100.71.152.119,22 Oct 22,14:46:35,23 Oct 22,02:45:00,12910.65
100.71.64.11,23 Oct 22,02:46:26,23 Oct 22,14:45:59,5169.52
100.71.141.143,23 Oct 22,14:46:37,24 Oct 22,02:45:00,9371.73
100.71.41.128,24 Oct 22,02:46:26,24 Oct 22,14:45:59,8109.83
100.71.86.122,24 Oct 22,14:46:35,25 Oct 22,02:45:00,16253.4
100.71.189.142,25 Oct 22,02:46:23,25 Oct 22,14:45:59,16954.43
100.71.131.236,25 Oct 22,14:46:34,26 Oct 22,02:45:00,9726
100.71.104.113,26 Oct 22,02:46:23,26 Oct 22,14:45:59,5349.98
100.71.81.245,26 Oct 22,14:46:34,27 Oct 22,02:45:00,11290.91
100.71.174.232,27 Oct 22,02:46:26,27 Oct 22,14:45:59,10286.9
100.71.140.255,27 Oct 22,14:46:37,28 Oct 22,02:45:00,9766.55
100.71.192.92,28 Oct 22,02:46:26,28 Oct 22,14:45:59,11655.85
100.71.5.51,28 Oct 22,14:46:37,29 Oct 22,02:45:00,7720.54
100.71.113.244,29 Oct 22,02:46:26,29 Oct 22,14:45:59,7911.05
100.71.20.88,29 Oct 22,14:46:33,29 Oct 22,17:19:59,2943.57
100.71.35.96,29 Oct 22,17:33:58,30 Oct 22,02:45:00,18181.45
100.71.149.200,30 Oct 22,02:46:24,30 Oct 22,14:45:59,8674.63
100.71.60.246,30 Oct 22,14:46:34,31 Oct 22,02:45:00,9927.44
100.71.128.175,31 Oct 22,02:46:24,31 Oct 22,14:45:59,10169.45
100.71.130.24,31 Oct 22,14:46:35,01 Nov 22,02:45:00,14275.04
100.71.19.95,01 Nov 22,02:46:23,01 Nov 22,14:45:59,9724.7
100.71.254.74,01 Nov 22,14:46:34,02 Nov 22,02:45:00,20375.8
100.71.125.40,02 Nov 22,02:46:22,02 Nov 22,14:45:59,3158.89
100.71.17.1,02 Nov 22,14:46:31,03 Nov 22,02:45:00,18917.8
100.71.255.27,03 Nov 22,02:46:26,03 Nov 22,14:45:59,8233.86
100.71.156.230,03 Nov 22,14:46:37,04 Nov 22,02:45:00,13402.94
100.71.89.27,04 Nov 22,02:46:24,04 Nov 22,14:45:59,5907.3
100.71.192.168,04 Nov 22,14:46:34,04 Nov 22,19:49:00,6974.43
100.71.44.184,04 Nov 22,19:52:43,05 Nov 22,02:45:00,3256.37
100.71.195.248,05 Nov 22,02:46:24,05 Nov 22,14:45:59,5470.91
100.71.158.15,05 Nov 22,14:46:34,06 Nov 22,02:45:00,8975.02
100.71.96.253,06 Nov 22,02:46:24,06 Nov 22,14:45:59,3528.83
100.71.216.113,06 Nov 22,14:46:37,07 Nov 22,02:45:00,7905.95
100.71.20.173,07 Nov 22,02:46:27,07 Nov 22,14:45:59,6260.6
100.71.19.197,07 Nov 22,14:46:37,08 Nov 22,02:45:00,11084.01
100.71.166.117,08 Nov 22,02:46:26,08 Nov 22,14:45:59,8914.23
100.71.121.252,08 Nov 22,14:46:38,09 Nov 22,02:45:00,14869.01
100.71.213.53,09 Nov 22,02:46:27,09 Nov 22,14:45:59,10048.3
100.71.18.38,09 Nov 22,14:46:38,10 Nov 22,02:45:00,12367.22
100.71.122.241,10 Nov 22,02:46:27,10 Nov 22,14:45:59,7332.87
100.71.62.183,10 Nov 22,14:46:39,11 Nov 22,02:45:00,13519.23
100.71.158.240,11 Nov 22,02:46:27,11 Nov 22,14:45:59,11259.22
100.71.7.85,11 Nov 22,14:46:37,12 Nov 22,02:45:00,27404.59
100.71.147.121,12 Nov 22,02:46:24,12 Nov 22,14:45:59,17672.85
100.71.240.142,12 Nov 22,14:46:38,13 Nov 22,02:45:00,15234.16
100.71.224.214,13 Nov 22,02:46:23,13 Nov 22,10:18:59,3039.99
100.71.61.82,13 Nov 22,10:19:21,13 Nov 22,22:18:59,20110.4
100.71.15.146,13 Nov 22,22:19:29,14 Nov 22,02:45:00,2555.04
100.71.251.65,14 Nov 22,02:46:26,14 Nov 22,14:45:59,11830.03
100.71.217.245,14 Nov 22,14:46:35,14 Nov 22,18:54:59,7100.14
100.71.134.43,14 Nov 22,18:55:42,14 Nov 22,18:57:00,56.83
100.71.64.90,14 Nov 22,18:57:56,14 Nov 22,18:57:59,12.52
100.71.116.118,14 Nov 22,18:58:38,14 Nov 22,19:05:00,155.95
100.71.89.231,14 Nov 22,19:05:35,15 Nov 22,02:45:00,12117.3
100.71.101.103,15 Nov 22,02:46:24,15 Nov 22,14:45:59,20830.49
100.71.177.45,15 Nov 22,14:46:37,16 Nov 22,02:45:00,15589.57
100.71.77.58,16 Nov 22,02:46:26,16 Nov 22,10:23:59,5645.47
100.71.230.170,16 Nov 22,10:26:04,16 Nov 22,15:46:59,14146.66
100.71.96.191,16 Nov 22,15:48:02,16 Nov 22,16:47:00,2311.39
100.71.247.72,16 Nov 22,16:49:20,17 Nov 22,02:45:00,19592.73
100.71.145.131,17 Nov 22,02:46:23,17 Nov 22,14:45:59,21838.33
100.71.215.23,17 Nov 22,14:46:37,18 Nov 22,02:45:00,19800.05
100.71.160.165,18 Nov 22,02:46:27,18 Nov 22,14:45:59,14040.07
100.71.90.72,18 Nov 22,14:46:37,19 Nov 22,02:45:00,13841.32
100.71.126.48,19 Nov 22,02:46:24,19 Nov 22,09:41:59,2423.06
100.71.142.190,19 Nov 22,09:42:38,19 Nov 22,10:45:00,1837.61
100.71.221.68,19 Nov 22,10:45:42,19 Nov 22,15:31:59,10395.96
100.71.17.43,19 Nov 22,15:32:13,20 Nov 22,02:45:00,26097.68
100.71.183.85,20 Nov 22,02:46:26,20 Nov 22,14:45:59,13487.46
100.71.185.219,20 Nov 22,14:46:38,21 Nov 22,02:45:00,22293.94
100.71.230.242,21 Nov 22,02:46:27,21 Nov 22,14:45:59,11924.28
100.71.116.193,21 Nov 22,14:46:38,22 Nov 22,02:45:00,17347.75
100.71.217.157,22 Nov 22,02:46:27,22 Nov 22,14:45:59,11909.29
100.71.57.103,22 Nov 22,14:46:38,23 Nov 22,02:45:00,17207.13
100.71.113.185,23 Nov 22,02:46:24,23 Nov 22,14:45:59,13090.6
100.71.229.173,23 Nov 22,14:46:35,24 Nov 22,02:45:00,12101.98
100.71.227.91,24 Nov 22,02:46:23,24 Nov 22,14:45:59,5438.82
100.71.198.97,24 Nov 22,14:46:34,25 Nov 22,02:45:00,16148.61
100.71.67.76,25 Nov 22,02:46:24,25 Nov 22,14:45:59,20105.05
100.71.250.147,25 Nov 22,14:46:35,26 Nov 22,02:45:00,15424.78
100.71.16.249,26 Nov 22,02:46:23,26 Nov 22,14:45:59,18217.36
100.71.250.134,26 Nov 22,14:46:34,27 Nov 22,02:45:00,12320.75
100.71.19.172,27 Nov 22,02:46:22,27 Nov 22,14:45:59,15047.26
100.71.238.56,27 Nov 22,14:46:33,28 Nov 22,02:45:00,29351.84
100.71.185.240,28 Nov 22,02:46:22,28 Nov 22,14:45:59,11356.22
100.71.244.149,28 Nov 22,14:46:34,29 Nov 22,02:45:00,18789.63
100.71.99.35,29 Nov 22,02:46:24,29 Nov 22,14:45:59,17430.29
100.71.87.23,29 Nov 22,14:46:33,30 Nov 22,02:45:00,16159.51
100.71.154.17,30 Nov 22,02:46:23,30 Nov 22,14:45:59,12301.41
100.71.66.197,30 Nov 22,14:46:34,01 Dec 22,02:45:00,31701.29
100.71.136.247,01 Dec 22,02:46:27,01 Dec 22,10:58:59,4885.03
100.71.27.197,01 Dec 22,11:11:08,01 Dec 22,23:11:00,28761.55
100.71.146.43,01 Dec 22,23:11:16,02 Dec 22,02:45:00,1138.69
100.71.165.17,02 Dec 22,02:46:28,02 Dec 22,14:45:59,19887.08
100.71.126.85,02 Dec 22,14:46:42,03 Dec 22,02:45:00,12454.44
100.71.21.210,03 Dec 22,02:46:23,03 Dec 22,14:45:59,23655.13
100.71.148.126,03 Dec 22,14:46:35,04 Dec 22,02:45:00,18186.07
100.71.222.216,04 Dec 22,02:46:23,04 Dec 22,14:45:59,12944.62
100.71.176.144,04 Dec 22,14:46:33,05 Dec 22,02:45:00,20723.62
100.71.239.206,05 Dec 22,02:46:23,05 Dec 22,14:45:59,5131.07
100.71.250.10,05 Dec 22,14:46:35,06 Dec 22,02:45:00,11963.85
100.71.248.208,06 Dec 22,02:46:23,06 Dec 22,14:45:59,12783.57
100.71.76.153,06 Dec 22,14:46:34,07 Dec 22,02:45:00,16799.71
100.71.239.100,07 Dec 22,02:46:19,07 Dec 22,11:53:00,12066.29
100.71.123.198,07 Dec 22,12:26:10,08 Dec 22,00:25:59,19482.65
100.71.158.192,08 Dec 22,00:26:18,08 Dec 22,02:45:00,86.64
100.71.149.92,08 Dec 22,02:46:23,08 Dec 22,14:45:59,18417.27
100.71.99.179,08 Dec 22,14:46:33,08 Dec 22,19:02:59,8045.4
100.71.225.160,08 Dec 22,19:04:13,09 Dec 22,02:45:00,8190.69
100.71.155.209,09 Dec 22,02:46:23,09 Dec 22,14:45:59,26725.33
100.71.141.200,09 Dec 22,14:46:34,10 Dec 22,02:45:00,20081.2
100.71.26.223,10 Dec 22,02:46:22,10 Dec 22,14:45:59,15352.25
100.71.255.140,10 Dec 22,14:46:31,10 Dec 22,21:17:00,8562.41
100.71.177.82,10 Dec 22,21:17:36,10 Dec 22,21:19:00,170.89
100.71.8.86,10 Dec 22,21:20:00,11 Dec 22,02:45:00,5922.68
100.71.111.157,11 Dec 22,02:46:19,11 Dec 22,09:57:00,2905.65
100.71.164.146,12 Dec 22,14:23:01,12 Dec 22,19:15:00,6272.94
100.71.12.84,12 Dec 22,19:16:42,13 Dec 22,02:45:00,10248.01
100.71.19.43,13 Dec 22,02:46:23,13 Dec 22,14:45:59,19751.76
100.71.70.160,13 Dec 22,14:46:34,14 Dec 22,02:45:00,17655.96
100.71.214.50,14 Dec 22,02:46:23,14 Dec 22,14:45:59,10316.05
100.71.195.211,14 Dec 22,14:47:26,14 Dec 22,19:55:59,5010.43
100.71.67.141,14 Dec 22,19:56:45,15 Dec 22,02:45:00,10548.85
100.71.97.219,15 Dec 22,02:46:19,15 Dec 22,07:57:00,2437.06
100.71.89.27,15 Dec 22,07:57:21,15 Dec 22,09:35:00,3764.53
100.71.15.116,15 Dec 22,09:35:20,15 Dec 22,21:35:00,13781.12
100.71.185.140,15 Dec 22,21:35:25,16 Dec 22,02:45:00,5249.34
100.71.113.198,16 Dec 22,02:46:22,16 Dec 22,14:06:59,18698.46
100.71.143.166,16 Dec 22,14:08:04,16 Dec 22,16:07:59,890.45
100.71.233.173,16 Dec 22,16:08:35,16 Dec 22,16:31:59,852.29
100.71.190.135,16 Dec 22,16:32:41,16 Dec 22,18:54:00,15762.97
100.71.147.174,16 Dec 22,18:54:31,16 Dec 22,23:27:59,10149.52
100.71.149.106,16 Dec 22,23:28:19,16 Dec 22,23:32:59,214.85
100.71.7.144,16 Dec 22,23:33:23,17 Dec 22,02:45:00,1585.2
100.71.51.182,17 Dec 22,02:46:23,17 Dec 22,14:45:59,11197.99
100.71.44.205,17 Dec 22,14:46:31,17 Dec 22,16:21:59,2663.56
100.71.224.48,17 Dec 22,16:24:31,17 Dec 22,21:09:00,21132.05
100.71.233.76,17 Dec 22,21:09:35,18 Dec 22,02:45:00,6647.42
100.71.225.232,18 Dec 22,02:46:23,18 Dec 22,14:45:59,6434.74
100.71.253.235,18 Dec 22,14:46:31,18 Dec 22,17:48:59,2465.09
100.71.49.231,18 Dec 22,17:51:51,18 Dec 22,22:40:59,10327.23
100.71.8.34,18 Dec 22,22:41:33,18 Dec 22,23:06:59,689.63
100.71.157.92,18 Dec 22,23:08:28,19 Dec 22,02:45:00,2152.4
100.71.207.91,19 Dec 22,02:46:20,19 Dec 22,09:15:59,2891.76
100.71.19.34,19 Dec 22,09:16:45,19 Dec 22,18:47:59,5849.67
100.71.183.116,19 Dec 22,18:48:36,19 Dec 22,23:01:59,8021.53
100.71.57.14,19 Dec 22,23:02:59,20 Dec 22,02:45:00,750.03
100.71.3.140,20 Dec 22,02:46:20,20 Dec 22,07:28:00,901.62
100.71.95.255,20 Dec 22,07:28:32,20 Dec 22,14:08:59,3620.52
100.71.33.225,20 Dec 22,14:09:57,20 Dec 22,20:24:59,5077.68
100.71.211.125,20 Dec 22,20:25:47,21 Dec 22,02:45:00,7122.22
100.71.206.54,21 Dec 22,02:46:23,21 Dec 22,14:45:59,15300.46
100.71.62.73,21 Dec 22,14:46:31,21 Dec 22,15:52:59,872.12
100.71.82.226,21 Dec 22,15:55:19,22 Dec 22,02:45:00,13614
100.71.132.141,22 Dec 22,02:46:23,22 Dec 22,14:45:59,14035.02
100.71.178.70,22 Dec 22,14:46:34,23 Dec 22,02:45:00,8470.71
100.71.132.250,23 Dec 22,02:46:23,23 Dec 22,14:45:59,14305.16
100.71.62.79,23 Dec 22,14:46:33,23 Dec 22,18:20:59,10877.19
100.71.153.145,23 Dec 22,18:21:10,23 Dec 22,18:22:00,1.32
100.71.218.39,23 Dec 22,18:22:33,23 Dec 22,18:49:59,927.79
100.71.29.239,23 Dec 22,18:51:16,24 Dec 22,02:45:00,15147.18
100.71.86.176,24 Dec 22,02:46:23,24 Dec 22,14:45:59,56526.32
100.71.51.93,24 Dec 22,14:46:34,25 Dec 22,02:45:00,18590.98
100.71.131.37,25 Dec 22,02:46:20,25 Dec 22,09:52:00,6333.69
100.71.46.156,27 Dec 22,15:10:26,28 Dec 22,02:45:00,18970.89
100.71.166.254,28 Dec 22,02:46:19,28 Dec 22,14:45:59,10575.97
100.71.185.160,28 Dec 22,14:46:31,29 Dec 22,02:45:00,17994.7
100.71.252.117,29 Dec 22,02:46:19,29 Dec 22,14:45:59,9804.13
100.71.75.163,29 Dec 22,14:46:31,30 Dec 22,02:45:00,21313.61
100.71.101.35,30 Dec 22,02:46:23,30 Dec 22,14:45:59,3694.29
100.71.202.37,30 Dec 22,14:46:33,30 Dec 22,20:56:00,10450.56
100.71.62.250,30 Dec 22,20:57:02,31 Dec 22,02:45:00,4699.78
100.71.197.231,31 Dec 22,02:46:27,31 Dec 22,09:33:59,2285.24
100.71.250.23,31 Dec 22,09:34:22,31 Dec 22,21:33:59,22316.23
100.71.199.242,31 Dec 22,21:34:30,01 Jan 23,02:45:00,7863.78
100.71.125.114,01 Jan 23,02:46:22,01 Jan 23,14:45:59,12674.37
100.71.14.253,01 Jan 23,14:46:34,02 Jan 23,02:45:00,15598.77
100.71.57.107,02 Jan 23,02:46:23,02 Jan 23,14:45:59,10876.44
100.71.104.176,02 Jan 23,14:46:34,03 Jan 23,02:45:00,19887.75
100.71.227.148,03 Jan 23,02:46:23,03 Jan 23,14:45:59,8804.55
100.71.58.95,03 Jan 23,14:46:33,03 Jan 23,22:45:00,16479.82
